Year,County,Ten-Year Age Groups Code,Gender,Race,Deaths,Population,Crude Rate,,,Ten-Year Age Groups Code
2017,"Sonoma County, CA",75-84,Female,Asian or Pacific Islander,20,607,3294.89292,,,75-84
2017,"Sonoma County, CA",75-84,Female,White,439,12818,3424.87127,,,75-84
2017,"Sonoma County, CA",75-84,Male,White,451,10053,4486.22302,,,75-84
2017,"Sonoma County, CA",85+,Female,Asian or Pacific Islander,30,300,10000,,,85+
2017,"Sonoma County, CA",85+,Female,White,954,7358,12965.47975,,,85+
2017,"Sonoma County, CA",85+,Male,Asian or Pacific Islander,16,162,Unreliable,,,85+
2017,"Sonoma County, CA",85+,Male,White,565,3999,14128.53213,,,85+
2017,"Stanislaus County, CA",1,Female,White,11,3186,Unreliable,,,1
2017,"Stanislaus County, CA",1,Male,White,14,3331,Unreliable,,,1
2017,"Stanislaus County, CA",15-24,Female,White,11,31780,Unreliable,,,15-24
2017,"Stanislaus County, CA",15-24,Male,White,37,33491,110.47744,,,15-24
2017,"Stanislaus County, CA",25-34,Female,White,31,32975,94.01061,,,25-34
2017,"Stanislaus County, CA",25-34,Male,White,56,33968,164.86105,,,25-34
2017,"Stanislaus County, CA",35-44,Female,White,47,29178,161.08027,,,35-44
2017,"Stanislaus County, CA",35-44,Male,White,77,29509,260.93734,,,35-44
2017,"Stanislaus County, CA",45-54,Female,White,102,28810,354.04373,,,45-54
2017,"Stanislaus County, CA",45-54,Male,Asian or Pacific Islander,15,2582,Unreliable,,,45-54
2017,"Stanislaus County, CA",45-54,Male,Black or African American,10,1312,Unreliable,,,45-54
2017,"Stanislaus County, CA",45-54,Male,White,152,28060,541.69636,,,45-54
2017,"Stanislaus County, CA",55-64,Female,Asian or Pacific Islander,10,2528,Unreliable,,,55-64
2017,"Stanislaus County, CA",55-64,Female,Black or African American,10,1092,Unreliable,,,55-64
2017,"Stanislaus County, CA",55-64,Female,White,206,27512,748.76418,,,55-64
2017,"Stanislaus County, CA",55-64,Male,Asian or Pacific Islander,21,2135,983.60656,,,55-64
2017,"Stanislaus County, CA",55-64,Male,Black or African American,26,1182,2199.66159,,,55-64
2017,"Stanislaus County, CA",55-64,Male,White,323,26131,1236.07975,,,55-64
2017,"Stanislaus County, CA",65-74,Female,Asian or Pacific Islander,12,1706,Unreliable,,,65-74
2017,"Stanislaus County, CA",65-74,Female,Black or African American,11,631,Unreliable,,,65-74
2017,"Stanislaus County, CA",65-74,Female,White,316,19501,1620.42972,,,65-74
2017,"Stanislaus County, CA",65-74,Male,Asian or Pacific Islander,27,1376,1962.2093,,,65-74
2017,"Stanislaus County, CA",65-74,Male,Black or African American,17,555,Unreliable,,,65-74
2017,"Stanislaus County, CA",65-74,Male,White,400,16851,2373.74637,,,65-74
2017,"Stanislaus County, CA",75-84,Female,Asian or Pacific Islander,26,770,3376.62338,,,75-84
2017,"Stanislaus County, CA",75-84,Female,White,489,10370,4715.52555,,,75-84
2017,"Stanislaus County, CA",75-84,Male,Asian or Pacific Islander,25,611,4091.65303,,,75-84
2017,"Stanislaus County, CA",75-84,Male,White,495,7764,6375.5796,,,75-84
2017,"Stanislaus County, CA",85+,Female,Asian or Pacific Islander,30,279,10752.68817,,,85+
2017,"Stanislaus County, CA",85+,Female,Black or African American,12,80,Unreliable,,,85+
2017,"Stanislaus County, CA",85+,Female,White,714,5037,14175.10423,,,85+
2017,"Stanislaus County, CA",85+,Male,Asian or Pacific Islander,15,169,Unreliable,,,85+
2017,"Stanislaus County, CA",85+,Male,Black or African American,10,60,Unreliable,,,85+
2017,"Stanislaus County, CA",85+,Male,White,470,2867,16393.44262,,,85+
2017,"Sutter County, CA",35-44,Male,White,12,4325,Unreliable,,,35-44
2017,"Sutter County, CA",45-54,Female,White,14,4410,Unreliable,,,45-54
2017,"Sutter County, CA",45-54,Male,White,26,4381,593.47181,,,45-54
2017,"Sutter County, CA",55-64,Female,White,39,4589,849.85836,,,55-64
2017,"Sutter County, CA",55-64,Male,White,56,4347,1288.24477,,,55-64
2017,"Sutter County, CA",65-74,Female,White,52,3305,1573.37368,,,65-74
2017,"Sutter County, CA",65-74,Male,White,75,2928,2561.47541,,,65-74
2017,"Sutter County, CA",75-84,Female,Asian or Pacific Islander,14,481,Unreliable,,,75-84
2017,"Sutter County, CA",75-84,Female,White,88,2013,4371.5847,,,75-84
2017,"Sutter County, CA",75-84,Male,Asian or Pacific Islander,11,445,Unreliable,,,75-84
2017,"Sutter County, CA",75-84,Male,White,97,1546,6274.25614,,,75-84
2017,"Sutter County, CA",85+,Female,Asian or Pacific Islander,14,168,Unreliable,,,85+
2017,"Sutter County, CA",85+,Female,White,119,944,12605.9322,,,85+
2017,"Sutter County, CA",85+,Male,Asian or Pacific Islander,10,160,Unreliable,,,85+
2017,"Sutter County, CA",85+,Male,White,81,570,14210.52632,,,85+
2017,"Tehama County, CA",35-44,Male,White,17,3290,Unreliable,,,35-44
2017,"Tehama County, CA",45-54,Female,White,17,3643,Unreliable,,,45-54
2017,"Tehama County, CA",45-54,Male,White,26,3517,739.26642,,,45-54
2017,"Tehama County, CA",55-64,Female,White,32,4430,722.34763,,,55-64
2017,"Tehama County, CA",55-64,Male,White,56,4038,1386.82516,,,55-64
2017,"Tehama County, CA",65-74,Female,White,53,3499,1514.71849,,,65-74
2017,"Tehama County, CA",65-74,Male,White,82,3220,2546.58385,,,65-74
2017,"Tehama County, CA",75-84,Female,White,81,1898,4267.65016,,,75-84
2017,"Tehama County, CA",75-84,Male,White,96,1692,5673.75887,,,75-84
2017,"Tehama County, CA",85+,Female,White,120,817,14687.8825,,,85+
2017,"Tehama County, CA",85+,Male,White,73,516,14147.28682,,,85+
2017,"Trinity County, CA",55-64,Male,White,13,1130,Unreliable,,,55-64
2017,"Trinity County, CA",65-74,Female,White,11,914,Unreliable,,,65-74
2017,"Trinity County, CA",65-74,Male,White,23,1066,2157.5985,,,65-74
2017,"Trinity County, CA",75-84,Female,White,14,425,Unreliable,,,75-84
2017,"Trinity County, CA",75-84,Male,White,23,436,5275.22936,,,75-84
2017,"Trinity County, CA",85+,Female,White,12,152,Unreliable,,,85+
2017,"Trinity County, CA",85+,Male,White,19,119,Unreliable,,,85+
2017,"Tulare County, CA",1,Female,White,17,3144,Unreliable,,,1
2017,"Tulare County, CA",1,Male,White,19,3285,Unreliable,,,1
2017,"Tulare County, CA",15-24,Female,White,14,31046,Unreliable,,,15-24
2017,"Tulare County, CA",15-24,Male,White,44,32481,135.46381,,,15-24
2017,"Tulare County, CA",25-34,Female,White,13,28425,Unreliable,,,25-34
2017,"Tulare County, CA",25-34,Male,White,43,29835,144.12603,,,25-34
2017,"Tulare County, CA",35-44,Female,White,35,25631,136.55339,,,35-44
2017,"Tulare County, CA",35-44,Male,White,69,26265,262.70702,,,35-44
2017,"Tulare County, CA",45-54,Female,White,68,23141,293.85074,,,45-54
2017,"Tulare County, CA",45-54,Male,White,147,23302,630.84714,,,45-54
2017,"Tulare County, CA",55-64,Female,White,164,21089,777.6566,,,55-64
2017,"Tulare County, CA",55-64,Male,Asian or Pacific Islander,10,1140,Unreliable,,,55-64
2017,"Tulare County, CA",55-64,Male,White,240,20209,1187.58969,,,55-64
2017,"Tulare County, CA",65-74,Female,White,253,14510,1743.62509,,,65-74
2017,"Tulare County, CA",65-74,Male,Asian or Pacific Islander,13,779,Unreliable,,,65-74
2017,"Tulare County, CA",65-74,Male,White,312,13177,2367.76201,,,65-74
2017,"Tulare County, CA",75-84,Female,Asian or Pacific Islander,10,405,Unreliable,,,75-84
2017,"Tulare County, CA",75-84,Female,White,344,7656,4493.20794,,,75-84
2017,"Tulare County, CA",75-84,Male,Asian or Pacific Islander,11,305,Unreliable,,,75-84
2017,"Tulare County, CA",75-84,Male,White,309,6067,5093.12675,,,75-84
2017,"Tulare County, CA",85+,Female,Asian or Pacific Islander,16,218,Unreliable,,,85+
2017,"Tulare County, CA",85+,Female,White,503,3526,14265.45661,,,85+
2017,"Tulare County, CA",85+,Male,Asian or Pacific Islander,12,145,Unreliable,,,85+
2017,"Tulare County, CA",85+,Male,White,316,2158,14643.18814,,,85+
2017,"Tuolumne County, CA",45-54,Male,White,18,3020,Unreliable,,,45-54
2017,"Tuolumne County, CA",55-64,Female,White,38,4434,857.01398,,,55-64
2017,"Tuolumne County, CA",55-64,Male,White,43,4063,1058.33128,,,55-64
2017,"Tuolumne County, CA",65-74,Female,White,52,3983,1305.54858,,,65-74
2017,"Tuolumne County, CA",65-74,Male,White,76,3945,1926.48923,,,65-74
2017,"Tuolumne County, CA",75-84,Female,White,80,2045,3911.98044,,,75-84
2017,"Tuolumne County, CA",75-84,Male,White,95,1853,5126.82137,,,75-84
2017,"Tuolumne County, CA",85+,Female,White,146,936,15598.2906,,,85+
2017,"Tuolumne County, CA",85+,Male,White,84,588,14285.71429,,,85+
2017,"Ventura County, CA",1,Female,White,20,4127,484.61352,,,1
2017,"Ventura County, CA",1,Male,White,24,4320,555.55556,,,1
2017,"Ventura County, CA",15-24,Female,White,16,48701,Unreliable,,,15-24
2017,"Ventura County, CA",15-24,Male,White,57,50787,112.23345,,,15-24
2017,"Ventura County, CA",25-34,Female,White,18,46816,Unreliable,,,25-34
2017,"Ventura County, CA",25-34,Male,White,75,50304,149.09351,,,25-34
2017,"Ventura County, CA",35-44,Female,White,39,43911,88.81601,,,35-44
2017,"Ventura County, CA",35-44,Male,White,87,44826,194.08379,,,35-44
2017,"Ventura County, CA",45-54,Female,White,109,49457,220.39347,,,45-54
2017,"Ventura County, CA",45-54,Male,White,164,49188,333.41465,,,45-54
2017,"Ventura County, CA",55-64,Female,Asian or Pacific Islander,11,5425,Unreliable,,,55-64
2017,"Ventura County, CA",55-64,Female,Black or African American,10,1293,Unreliable,,,55-64
2017,"Ventura County, CA",55-64,Female,White,224,49677,450.9129,,,55-64
2017,"Ventura County, CA",55-64,Male,Asian or Pacific Islander,14,4311,Unreliable,,,55-64
2017,"Ventura County, CA",55-64,Male,White,392,47704,821.73403,,,55-64
2017,"Ventura County, CA",65-74,Female,Asian or Pacific Islander,16,3701,Unreliable,,,65-74
2017,"Ventura County, CA",65-74,Female,Black or African American,17,683,Unreliable,,,65-74
2017,"Ventura County, CA",65-74,Female,White,418,34458,1213.07098,,,65-74
2017,"Ventura County, CA",65-74,Male,Asian or Pacific Islander,27,2871,940.43887,,,65-74
2017,"Ventura County, CA",65-74,Male,Black or African American,17,709,Unreliable,,,65-74
2017,"Ventura County, CA",65-74,Male,White,490,30861,1587.76449,,,65-74
2017,"Ventura County, CA",75-84,Female,Asian or Pacific Islander,37,1977,1871.52251,,,75-84
2017,"Ventura County, CA",75-84,Female,White,591,18102,3264.83262,,,75-84
2017,"Ventura County, CA",75-84,Male,Asian or Pacific Islander,32,1348,2373.88724,,,75-84
2017,"Ventura County, CA",75-84,Male,Black or African American,16,285,Unreliable,,,75-84
2017,"Ventura County, CA",75-84,Male,White,641,14315,4477.82047,,,75-84
2017,"Ventura County, CA",85+,Female,Asian or Pacific Islander,74,887,8342.7283,,,85+
2017,"Ventura County, CA",85+,Female,Black or African American,12,156,Unreliable,,,85+
2017,"Ventura County, CA",85+,Female,White,1250,9704,12881.28607,,,85+
2017,"Ventura County, CA",85+,Male,Asian or Pacific Islander,39,509,7662.08251,,,85+
2017,"Ventura County, CA",85+,Male,White,819,5767,14201.49124,,,85+
2017,"Yolo County, CA",25-34,Male,White,12,11837,Unreliable,,,25-34
2017,"Yolo County, CA",35-44,Female,White,16,10057,Unreliable,,,35-44
2017,"Yolo County, CA",35-44,Male,White,21,10213,205.62029,,,35-44
2017,"Yolo County, CA",45-54,Female,White,30,9713,308.86441,,,45-54
2017,"Yolo County, CA",45-54,Male,White,45,9259,486.01361,,,45-54
2017,"Yolo County, CA",55-64,Female,White,53,9936,533.41385,,,55-64
2017,"Yolo County, CA",55-64,Male,White,91,9152,994.31818,,,55-64
2017,"Yolo County, CA",65-74,Female,White,79,7122,1109.23898,,,65-74
2017,"Yolo County, CA",65-74,Male,White,105,6131,1712.60806,,,65-74
2017,"Yolo County, CA",75-84,Female,Asian or Pacific Islander,13,380,Unreliable,,,75-84
2017,"Yolo County, CA",75-84,Female,White,125,3599,3473.187,,,75-84
2017,"Yolo County, CA",75-84,Male,Asian or Pacific Islander,10,352,Unreliable,,,75-84
2017,"Yolo County, CA",75-84,Male,White,154,2814,5472.63682,,,75-84
2017,"Yolo County, CA",85+,Female,Asian or Pacific Islander,12,209,Unreliable,,,85+
2017,"Yolo County, CA",85+,Female,White,277,1995,13884.71178,,,85+
2017,"Yolo County, CA",85+,Male,Asian or Pacific Islander,16,178,Unreliable,,,85+
2017,"Yolo County, CA",85+,Male,White,189,1122,16844.91979,,,85+
2017,"Yuba County, CA",25-34,Male,White,17,4865,Unreliable,,,25-34
2017,"Yuba County, CA",35-44,Female,White,13,3808,Unreliable,,,35-44
2017,"Yuba County, CA",45-54,Female,White,17,3527,Unreliable,,,45-54
2017,"Yuba County, CA",45-54,Male,White,24,3549,676.24683,,,45-54
2017,"Yuba County, CA",55-64,Female,White,48,3882,1236.47604,,,55-64
2017,"Yuba County, CA",55-64,Male,White,74,3722,1988.1784,,,55-64
2017,"Yuba County, CA",65-74,Female,White,57,2721,2094.81808,,,65-74
2017,"Yuba County, CA",65-74,Male,White,85,2507,3390.50658,,,65-74
2017,"Yuba County, CA",75-84,Female,White,62,1243,4987.93242,,,75-84
2017,"Yuba County, CA",75-84,Male,White,85,1119,7596.06792,,,75-84
2017,"Yuba County, CA",85+,Female,White,74,470,15744.68085,,,85+
2017,"Yuba County, CA",85+,Male,White,54,341,15835.77713,,,85+
2018,"Alameda County, CA",1,Female,Asian or Pacific Islander,14,2731,Unreliable,,,1
2018,"Alameda County, CA",1,Male,White,14,5442,Unreliable,,,1
2018,"Alameda County, CA",15-24,Female,White,13,50141,Unreliable,,,15-24
2018,"Alameda County, CA",15-24,Male,Asian or Pacific Islander,16,30761,Unreliable,,,15-24
2018,"Alameda County, CA",15-24,Male,Black or African American,26,13396,194.08779,,,15-24
2018,"Alameda County, CA",15-24,Male,White,36,51141,70.39362,,,15-24
2018,"Alameda County, CA",25-34,Female,Asian or Pacific Islander,10,52208,Unreliable,,,25-34
2018,"Alameda County, CA",25-34,Female,Black or African American,12,16669,Unreliable,,,25-34
2018,"Alameda County, CA",25-34,Female,White,27,68006,39.70238,,,25-34
2018,"Alameda County, CA",25-34,Male,Asian or Pacific Islander,24,49021,48.95861,,,25-34
2018,"Alameda County, CA",25-34,Male,Black or African American,33,16416,201.02339,,,25-34
2018,"Alameda County, CA",25-34,Male,White,61,72794,83.79812,,,25-34
2018,"Alameda County, CA",35-44,Female,Asian or Pacific Islander,15,50006,Unreliable,,,35-44
2018,"Alameda County, CA",35-44,Female,Black or African American,44,14707,299.17726,,,35-44
2018,"Alameda County, CA",35-44,Female,White,42,59076,71.09486,,,35-44
2018,"Alameda County, CA",35-44,Male,Asian or Pacific Islander,41,46834,87.54324,,,35-44
2018,"Alameda County, CA",35-44,Male,Black or African American,41,13233,309.83148,,,35-44
2018,"Alameda County, CA",35-44,Male,White,96,63394,151.43389,,,35-44
2018,"Alameda County, CA",45-54,Female,Asian or Pacific Islander,47,40049,117.35624,,,45-54
2018,"Alameda County, CA",45-54,Female,Black or African American,65,13720,473.76093,,,45-54
2018,"Alameda County, CA",45-54,Female,White,106,56320,188.21023,,,45-54
2018,"Alameda County, CA",45-54,Male,Asian or Pacific Islander,66,36619,180.2343,,,45-54
2018,"Alameda County, CA",45-54,Male,Black or African American,103,12290,838.07974,,,45-54
2018,"Alameda County, CA",45-54,Male,White,173,60101,287.84879,,,45-54
2018,"Alameda County, CA",55-64,Female,Asian or Pacific Islander,96,35009,274.2152,,,55-64
2018,"Alameda County, CA",55-64,Female,Black or African American,146,14112,1034.5805,,,55-64
2018,"Alameda County, CA",55-64,Female,White,216,54336,397.5265,,,55-64
2018,"Alameda County, CA",55-64,Male,Asian or Pacific Islander,148,30155,490.79755,,,55-64
2018,"Alameda County, CA",55-64,Male,Black or African American,199,12096,1645.17196,,,55-64
2018,"Alameda County, CA",55-64,Male,White,443,55113,803.8031,,,55-64
2018,"Alameda County, CA",65-74,Female,Asian or Pacific Islander,134,23606,567.65229,,,65-74
2018,"Alameda County, CA",65-74,Female,Black or African American,186,9622,1933.07005,,,65-74
2018,"Alameda County, CA",65-74,Female,White,409,39827,1026.94152,,,65-74
2018,"Alameda County, CA",65-74,Male,Asian or Pacific Islander,181,19469,929.68309,,,65-74
2018,"Alameda County, CA",65-74,Male,Black or African American,237,7405,3200.54018,,,65-74
2018,"Alameda County, CA",65-74,Male,White,593,35344,1677.79538,,,65-74
2018,"Alameda County, CA",75-84,Female,Asian or Pacific Islander,253,11522,2195.79934,,,75-84
2018,"Alameda County, CA",75-84,Female,Black or African American,203,4527,4484.20588,,,75-84
2018,"Alameda County, CA",75-84,Female,White,649,19813,3275.62711,,,75-84
2018,"Alameda County, CA",75-84,Male,Asian or Pacific Islander,296,8706,3399.95405,,,75-84
2018,"Alameda County, CA",75-84,Male,Black or African American,210,3172,6620.42875,,,75-84
2018,"Alameda County, CA",75-84,Male,White,721,15483,4656.72027,,,75-84
2018,"Alameda County, CA",85+,Female,Asian or Pacific Islander,471,5917,7960.11492,,,85+
2018,"Alameda County, CA",85+,Female,Black or African American,295,2437,12105.04719,,,85+
2018,"Alameda County, CA",85+,Female,White,1321,11161,11835.857,,,85+
2018,"Alameda County, CA",85+,Male,Asian or Pacific Islander,318,3580,8882.68156,,,85+
2018,"Alameda County, CA",85+,Male,Black or African American,113,1047,10792.74117,,,85+
2018,"Alameda County, CA",85+,Male,White,860,6062,14186.73705,,,85+
2018,"Amador County, CA",45-54,Male,White,14,2706,Unreliable,,,45-54
2018,"Amador County, CA",55-64,Female,White,18,2997,Unreliable,,,55-64
2018,"Amador County, CA",55-64,Male,White,37,3075,1203.25203,,,55-64
2018,"Amador County, CA",65-74,Female,White,22,3202,687.07058,,,65-74
2018,"Amador County, CA",65-74,Male,White,55,3013,1825.42317,,,65-74
2018,"Amador County, CA",75-84,Female,White,55,1518,3623.18841,,,75-84
2018,"Amador County, CA",75-84,Male,White,62,1436,4317.54875,,,75-84
2018,"Amador County, CA",85+,Female,White,66,591,11167.51269,,,85+
2018,"Amador County, CA",85+,Male,White,70,457,15317.28665,,,85+
2018,"Butte County, CA",15-24,Male,White,13,17521,Unreliable,,,15-24
2018,"Butte County, CA",25-34,Female,White,11,12434,Unreliable,,,25-34
2018,"Butte County, CA",25-34,Male,White,30,13346,224.78645,,,25-34
2018,"Butte County, CA",35-44,Female,White,29,10877,266.61763,,,35-44
